   43   28   71 Ni     70940000.000000        0.000000
   44   28   72 Ni     71941300.000000        0.000000
   28   29   57 Cu     56949215.427000        0.000000
   29   29   58 Cu     57944540.466000        0.000000
   30   29   59 Cu     58939503.845000        0.000000
   31   29   60 Cu     59937367.823000        0.000000
   32   29   61 Cu     60933461.721000        0.000000
   33   29   62 Cu     61932586.969000        0.000000
   34   29   63 Cu     62929600.748000       69.170000
   35   29   64 Cu     63929767.533000        0.000000
   36   29   65 Cu     64927793.832000       30.830000
   37   29   66 Cu     65928873.167000        0.000000
   38   29   67 Cu     66927749.983000        0.000000
   39   29   68 Cu     67929637.566000        0.000000
   40   29   69 Cu     68929425.030000        0.000000
   41   29   70 Cu     69932409.035000        0.000000
   42   29   71 Cu     70932619.567000        0.000000
   28   30   58 Zn     57954596.196000        0.000000
   29   30   59 Zn     58949266.806000        0.000000
   30   30   60 Zn     59941831.763000        0.000000
   31   30   61 Zn     60939513.446000        0.000000
   32   30   62 Zn     61934333.672000        0.000000
   33   30   63 Zn     62933215.138000        0.000000
   34   30   64 Zn     63929146.117000       48.600000
   35   30   65 Zn     64929244.579000        0.000000
   36   30   66 Zn     65926036.426000       27.900000
   37   30   67 Zn     66927130.548000        4.100000
   38   30   68 Zn     67924847.257000       18.800000
   39   30   69 Zn     68926553.230000        0.000000
   40   30   70 Zn     69925324.618000        0.600000
   41   30   71 Zn     70927726.943000        0.000000
   42   30   72 Zn     71926863.462000        0.000000
   43   30   73 Zn     72929779.621000        0.000000
   44   30   74 Zn     73929458.413000        0.000000
   45   30   75 Zn     74932937.532000        0.000000
   46   30   76 Zn     75933394.359000        0.000000
   47   30   77 Zn     76937086.009000        0.000000
   48   30   78 Zn     77938569.729000        0.000000
   50   30   80 Zn     79944414.982000        0.000000
   31   31   62 Ga     61944179.147000        0.000000
   32   31   63 Ga     62939141.103000        0.000000
   33   31   64 Ga     63936837.847000        0.000000
   34   31   65 Ga     64932738.861000        0.000000
   35   31   66 Ga     65931592.018000        0.000000
   36   31   67 Ga     66928204.576000        0.000000
   37   31   68 Ga     67927983.188000        0.000000
   38   31   69 Ga     68925580.666000       60.108000
   39   31   70 Ga     69926027.493000        0.000000
   40   31   71 Ga     70924707.350000       39.892000
   41   31   72 Ga     71926371.690000        0.000000
   42   31   73 Ga     72925169.985000        0.000000
   43   31   74 Ga     73926941.152000        0.000000
   44   31   75 Ga     74926500.797000        0.000000
   45   31   76 Ga     75928928.414000        0.000000
   46   31   77 Ga     76929281.342000        0.000000
   47   31   78 Ga     77931656.103000        0.000000
   48   31   79 Ga     78932916.607000        0.000000
   49   31   80 Ga     79936588.414000        0.000000
   50   31   81 Ga     80937753.238000        0.000000
   32   32   64 Ge     63941572.177000        0.000000
   33   32   65 Ge     64939440.301000        0.000000
   34   32   66 Ge     65933846.461000        0.000000
   35   32   67 Ge     66932737.955000        0.000000
   36   32   68 Ge     67928096.896000        0.000000
   37   32   69 Ge     68927971.755000        0.000000
   38   32   70 Ge     69924249.994000       21.230000
   39   32   71 Ge     70924953.620000        0.000000
   40   32   72 Ge     71922076.336000       27.660000
   41   32   73 Ge     72923459.514000        7.730000
   42   32   74 Ge     73921178.366000       35.940000
   43   32   75 Ge     74922859.647000        0.000000
   44   32   76 Ge     75921402.868000        7.440000
   45   32   77 Ge     76923548.615000        0.000000
   46   32   78 Ge     77922853.039000        0.000000
   47   32   79 Ge     78925401.796000        0.000000
   48   32   80 Ge     79925445.023000        0.000000
   49   32   81 Ge     80928821.348000        0.000000
   50   32   82 Ge     81929641.413000        0.000000
   34   33   67 As     66939189.956000        0.000000
   35   33   68 As     67936792.605000        0.000000
   36   33   69 As     68932279.879000        0.000000
   37   33   70 As     69930927.440000        0.000000
   38   33   71 As     70927114.353000        0.000000
   39   33   72 As     71926752.800000        0.000000
   40   33   73 As     72923825.441000        0.000000
   41   33   74 As     73923929.229000        0.000000
   42   33   75 As     74921596.567000      100.000000
   43   33   76 As     75922394.085000        0.000000
   44   33   77 As     76920647.885000        0.000000
   45   33   78 As     77921828.813000        0.000000
   46   33   79 As     78920948.734000        0.000000
   47   33   80 As     79922578.413000        0.000000
   48   33   81 As     80922133.167000        0.000000
   49   33   82 As     81924595.755000        0.000000
   50   33   83 As     82924980.908000        0.000000
   35   34   69 Se     68939561.821000        0.000000
   38   34   72 Se     71927112.466000        0.000000
   39   34   73 Se     72926766.952000        0.000000
   40   34   74 Se     73922476.713000        0.890000
   41   34   75 Se     74922523.724000        0.000000
   42   34   76 Se     75919214.261000        9.360000
   43   34   77 Se     76919914.764000        7.630000
   44   34   78 Se     77917309.676000       23.780000
   45   34   79 Se     78918499.617000        0.000000
   46   34   80 Se     79916522.064000       49.610000
   47   34   81 Se     80917993.167000        0.000000
   48   34   82 Se     81916700.283000        8.730000
   49   34   83 Se     82919119.355000        0.000000
   50   34   84 Se     83918464.891000        0.000000
   51   34   85 Se     84922247.671000        0.000000
   52   34   86 Se     85924275.933000        0.000000
   53   34   87 Se     86928525.486000        0.000000
   54   34   88 Se     87931428.783000        0.000000
   37   35   72 Br     71936467.816000        0.000000
   38   35   73 Br     72931765.830000        0.000000
   39   35   74 Br     73929891.304000        0.000000
   40   35   75 Br     74925776.563000        0.000000
   41   35   76 Br     75924542.128000        0.000000
   42   35   77 Br     76921380.287000        0.000000
   43   35   78 Br     77921146.284000        0.000000
   44   35   79 Br     78918337.882000       50.690000
   45   35   80 Br     79918530.187000        0.000000
   46   35   81 Br     80916291.438000       49.310000
   47   35   82 Br     81916805.044000        0.000000
   48   35   83 Br     82915181.078000        0.000000
   49   35   84 Br     83916504.804000        0.000000
   50   35   85 Br     84915611.019000        0.000000
   51   35   86 Br     85918801.931000        0.000000
   52   35   87 Br     86920715.450000        0.000000
   53   35   88 Br     87924070.710000        0.000000
   54   35   89 Br     88926395.064000        0.000000
   55   35   90 Br     89930638.862000        0.000000
   56   35   91 Br     90933922.135000        0.000000
   57   35   92 Br     91939213.182000        0.000000
   36   36   72 Kr     71941878.480000        0.000000
   37   36   73 Kr     72938931.268000        0.000000
   38   36   74 Kr     73933259.816000        0.000000
   39   36   75 Kr     74931035.385000        0.000000
   40   36   76 Kr     75925949.895000        0.000000
   41   36   77 Kr     76924669.320000        0.000000
   42   36   78 Kr     77920387.862000        0.350000
   43   36   79 Kr     78920083.226000        0.000000
   44   36   80 Kr     79916378.538000        2.250000
   45   36   81 Kr     80916592.801000        0.000000
   46   36   82 Kr     81913484.973000       11.600000
   47   36   83 Kr     82914137.248000       11.500000
   48   36   84 Kr     83911508.084000       57.000000
   49   36   85 Kr     84912529.947000        0.000000
   50   36   86 Kr     85910615.081000       17.300000
   51   36   87 Kr     86913358.987000        0.000000
   52   36   88 Kr     87914451.753000        0.000000
   53   36   89 Kr     88917640.309000        0.000000
   54   36   90 Kr     89919527.677000        0.000000
   55   36   91 Kr     90923399.253000        0.000000
   56   36   92 Kr     91926110.676000        0.000000
   57   36   93 Kr     92931183.671000        0.000000
   37   37   74 Rb     73944472.462000        0.000000
   38   37   75 Rb     74938571.929000        0.000000
   39   37   76 Rb     75935075.521000        0.000000
   40   37   77 Rb     76930406.792000        0.000000
   41   37   78 Rb     77928143.601000        0.000000
   42   37   79 Rb     78924000.884000        0.000000
   43   37   80 Rb     79922522.336000        0.000000
   44   37   81 Rb     80918995.373000        0.000000
   45   37   82 Rb     81918210.052000        0.000000
   46   37   83 Rb     82915113.766000        0.000000
   47   37   84 Rb     83914386.528000        0.000000
   48   37   85 Rb     84911792.429000       72.165000
   49   37   86 Rb     85911169.926000        0.000000
   50   37   87 Rb     86909185.763000       27.835000
   51   37   88 Rb     87911323.490000        0.000000
   52   37   89 Rb     88912287.743000        0.000000
   53   37   90 Rb     89914812.815000        0.000000
   54   37   91 Rb     90916490.995000        0.000000
   55   37   92 Rb     91919683.366000        0.000000
   56   37   93 Rb     92921951.189000        0.000000
   57   37   94 Rb     93926429.640000        0.000000
   58   37   95 Rb     94929293.307000        0.000000
   59   37   96 Rb     95934270.207000        0.000000
   60   37   97 Rb     96937331.653000        0.000000
   61   37   98 Rb     97941743.217000        0.000000
   62   37   99 Rb     98945328.418000        0.000000
   64   37  101 Rb    100953195.331000        0.000000
   39   38   77 Sr     76937763.102000        0.000000
   40   38   78 Sr     77932182.451000        0.000000
   41   38   79 Sr     78929710.164000        0.000000
   42   38   80 Sr     79924527.677000        0.000000
   43   38   81 Sr     80923216.184000        0.000000
   44   38   82 Sr     81918403.614000        0.000000
   45   38   83 Sr     82917556.839000        0.000000
   46   38   84 Sr     83913426.470000        0.560000
   47   38   85 Sr     84912935.562000        0.000000
   48   38   86 Sr     85909264.685000        9.860000
   49   38   87 Sr     86908881.645000        7.000000
   50   38   88 Sr     87905616.662000       82.580000
   51   38   89 Sr     88907455.229000        0.000000
   52   38   90 Sr     89907738.385000        0.000000
   53   38   91 Sr     90910198.889000        0.000000
   54   38   92 Sr     91910982.019000        0.000000
   55   38   93 Sr     92913942.593000        0.000000
   56   38   94 Sr     93915364.976000        0.000000
   57   38   95 Sr     94919313.608000        0.000000
   58   38   96 Sr     95921649.118000        0.000000
   59   38   97 Sr     96926145.244000        0.000000
   60   38   98 Sr     97928491.379000        0.000000
   61   38   99 Sr     98933254.167000        0.000000
   62   38  100 Sr     99935351.066000        0.000000
   63   38  101 Sr    100940516.772000        0.000000
   64   38  102 Sr    101943018.132000        0.000000
   40   39   79 Y      78937353.800000        0.000000
   42   39   81 Y      80929131.807000        0.000000
   43   39   82 Y      81926794.427000        0.000000
   44   39   83 Y      82922351.275000        0.000000
   45   39   84 Y      83920307.889000        0.000000
   46   39   85 Y      84916429.520000        0.000000
   47   39   86 Y      85914890.058000        0.000000
   48   39   87 Y      86910880.162000        0.000000
   49   39   88 Y      87909505.684000        0.000000
   50   39   89 Y      88905848.517000      100.000000
   51   39   90 Y      89907152.057000        0.000000
   52   39   91 Y      90907301.003000        0.000000
   53   39   92 Y      91908930.504000        0.000000
   54   39   93 Y      92909559.301000        0.000000
   55   39   94 Y      93911595.467000        0.000000
   56   39   95 Y      94912786.206000        0.000000
   57   39   96 Y      95915882.831000        0.000000
   58   39   97 Y      96918129.376000        0.000000
   59   39   98 Y      97922236.933000        0.000000
   60   39   99 Y      98924632.845000        0.000000
   61   39  100 Y      99927755.740000        0.000000
   62   39  101 Y     100930312.733000        0.000000
   63   39  102 Y     101933554.839000        0.000000
